𦉹,5643512,"端青四開 入都歷"
鴾,5643513,"明尤三開 平莫浮"
罘,5643514,"並尤三開 平縛謀"
鴿,5643515,"見覃一開 入古沓"
䍔,5643516,"見庚二合 平古橫"
鵀,5643517,"日侵三開 平如林"
𦊁,5643518,"並脂三開 平房脂"
鵁,5643519,"見肴二開 平古肴"
𦊂,5643520,"匣模一開 去胡誤"
鵂,5643521,"曉尤三開 平許尤"
罛,5643522,"見模一開 平古胡"
鵃,5643523,"章宵三開 平止遙"
罜,5643524,"章虞三合 去之戍"
鵄,5643525,"昌脂三開 平處脂"
罝,5643526,"精麻三開 平子邪"
鵅,5643527,"來唐一開 入盧各"
罞,5643528,"明東一開 平莫紅"
䳋,5643529,"定冬一開 平徒冬"
罟,5643530,"見模一開 上公戸"
䳍,5643531,"見鍾三開 平九容"
罠,5643532,"明眞三開 平武巾-重鈕"
䳎,5643533,"群尤三開 上其九"
䍖,5643534,"滂肴二開 平匹交"
䳏,5643535,"見齊四合 去古惠"
𦊐,5643536,"群魚三開 上其吕"
䳐,5643537,"清脂三開 去七四"
𦊑,5643538,"來尤三開 上力久"
䳑,5643539,"云尤三開 上云久"
𦊒,5643540,"見侯一開 上古厚"
䳔,5643542,"見東三開 入居六"
𦊓,5643543,"來青四開 上力鼎"
𪀒,5643544,"定先四開 入徒結"
𦊔,5643545,"娘咸二開 上女減"
𪀕,5643546,"以祭三開 去餘制"
罣,5643547,"見齊四合 去古惠"
𪀗,5643548,"見支三合 上過委-重鈕"
䍘,5643549,"明支三開 平武移"
罤,5643551,"定齊四開 平杜奚"
𪀚,5643552,"心東三開 平息弓"
罥,5643553,"見先四合 上姑泫"
𪀠,5643554,"邪諄三合 平詳遵"
罦,5643555,"滂虞三合 平芳無"
𪀥,5643556,"澄庚二開 入瑒伯"
䍙,5643557,"明灰一合 平莫杯"
𪀦,5643558,"徹蒸三開 入恥力"
𦊼,5643559,"來魚三開 去良倨"
𪀩,5643560,"溪之三開 平去其"
罧,5643561,"心侵三開 上斯甚"
𪁁,5643562,"群東三開 入渠竹"
罨,5643563,"影鹽三開 上衣儉-重鈕"
鵊,5643564,"見咸二開 入古洽"
罩,5643565,"知肴二開 去都敎"
鵋,5643566,"群之三開 去渠記"
罪,5643567,"從灰一合 上徂賄"
鵌,5643568,"以魚三開 平以諸"
罬,5643569,"知仙三合 入陟劣-重鈕"
鵎,5643570,"透戈一合 上他果"
罭,5643571,"云蒸三合 入雨逼"
鵏,5643572,"幫模一開 平博孤"
置,5643573,"知之三開 去陟吏"
鵐,5643574,"明虞三合 平武夫"
署,5643575,"常魚三開 去常恕"
鵑,5643576,"見先四合 平古玄"
䍛,5643577,"見模一開 去古暮"
鵒,5643578,"以鍾三開 入余蜀"
䍜,5643579,"知肴二開 去都敎"
鵓,5643580,"並魂一合 入蒲没"
䍝,5643581,"透覃一開 入他合"
鵕,5643582,"心諄三合 去私閏"
𦋅,5643583,"匣齊四合 平戸圭"
鵖,5643584,"幫侵三開 入彼及-重鈕"
罯,5643585,"影覃一開 上烏感"
鵗,5643586,"曉微三開 平香衣"
罰,5643587,"並元三合 入房越"
鵚,5643588,"透東一開 入他谷"
罱,5643589,"來談一開 上盧敢"
鵜,5643590,"定齊四開 平杜奚"
罳,5643591,"心之三開 平息兹"
鵝,5643592,"疑歌一開 平五何"
𦋞,5643593,"生江二開 入所角"
鵟,5643594,"群陽三合 平巨王"
罵,5643596,"明麻二開 上莫下"
鵠,5643597,"匣冬一開 入胡沃"
罶,5643598,"來尤三開 上力久"
鵡,5643599,"明虞三合 上文甫"
罷,5643600,"並支三開 平符羈-重鈕"
鵣,5643601,"來泰一開 去落蓋"
䳕,5643603,"並尤三開 平縛謀"
罹,5643604,"來支三開 平呂支"
䳖,5643605,"娘鹽三開 入尼輒-重鈕"
罺,5643606,"莊肴二開 平側交"
䳚,5643607,"溪泰一開 去苦蓋"
罻,5643608,"影微三合 去於胃"
𪁍,5643609,"見談一開 入居盍"
罼,5643610,"幫眞三開 入卑吉"
𪁘,5643611,"影唐一合 平烏光"
䍡,5643612,"來東一開 入盧谷"
𪁙,5643613,"疑模一開 平五乎"
罽,5643614,"見祭三開 去居例-重鈕"
𪁛,5643615,"以清三合 入營隻"
罾,5643616,"精登一開 平作滕"
𪁜,5643617,"來唐一開 平魯當"
罿,5643618,"定東一開 平徒紅"
𪁞,5643619,"定侯一開 平度侯"
䍢,5643620,"明虞三合 平武夫"
𪁪,5643621,"明冬一開 上莫湩"
𦌒,5643622,"來蕭四開 去力弔"
鵧,5643623,"並脂三開 平房脂"
𦌔,5643624,"生刪二開 去所晏"
鵨,5643625,"書魚三開 平傷魚"
𦌕,5643626,"來模一開 去洛故"
鵩,5643627,"並東三開 入房六"
羂,5643628,"見先四合 上姑泫"
鵫,5643629,"知肴二開 去都敎"
𦌟,5643630,"來東一開 入盧谷"
鵬,5643631,"並登一開 平步崩"
𦌠,5643632,"並耕二開 入蒲革"
鵭,5643633,"群侵三開 平巨金-重鈕"
𦌡,5643634,"明眞三開 上眉殞-重鈕"
鵮,5643635,"知咸二開 平竹咸"
羃,5643636,"明青四開 入莫狄"
羅,5643637,"來歌一開 平魯何"
鵯,5643638,"幫支三開 平府移"
羆,5643639,"幫支三開 平彼爲-重鈕"
鵰,5643640,"端蕭四開 平都聊"
䍤,5643641,"精齊四開 上子禮"
鵱,5643642,"來東三開 入力竹"
𦌫,5643643,"娘咸二開 上女減"
鵲,5643644,"清陽三開 入七雀"
𦌬,5643645,"明虞三合 平武夫"
鵳,5643646,"見先四開 平古賢"
𦌵,5643647,"來灰一合 平魯回"
鵴,5643648,"見東三開 入居六"
䍥,5643649,"來青四開 入郎擊"
鵵,5643650,"透模一開 去湯故"
𦌻,5643651,"心仙三合 上思兖"
鵶,5643652,"影麻二開 平於加"
羇,5643653,"見支三開 平居宜-重鈕"
鵷,5643654,"影元三合 平於袁"
鵸,5643655,"群支三開 平渠羈-重鈕"
鵹,5643657,"來支三開 平呂支"
羉,5643658,"來桓一合 平落官"
䍦,5643659,"來支三開 平呂支"
鵺,5643660,"以麻三開 去羊謝"
𦌾,5643661,"見先四合 去古縣"
鵻,5643662,"章脂三合 平職追"
𦌿,5643663,"生魚三開 平所葅"
鵼,5643664,"溪東一開 平苦紅"
𦍀,5643665,"泥寒一開 去奴案"
鵽,5643666,"端桓一合 入丁括"
羊,5643667,"以陽三開 平與章"
鵾,5643668,"見魂一合 平古渾"
羌,5643669,"溪陽三開 平去羊"
鶁,5643670,"見庚三開 平舉卿"
羍,5643671,"透寒一開 入他達"
鶂,5643672,"疑青四開 入五歷"
美,5643673,"明脂三開 上無鄙-重鈕"
鶄,5643674,"精清三開 平子盈"
羑,5643675,"以尤三開 上與久"
鶅,5643676,"莊之三開 平側持"
𦍒,5643677,"透寒一開 入他達"
鶆,5643678,"來咍一開 平洛哀"
羒,5643679,"並文三合 平符分"
鶇,5643680,"端東一開 平德紅"
羔,5643681,"見豪一開 平古勞"
鶈,5643682,"清齊四開 平七稽"
羖,5643683,"見模一開 上公戸"
鶉,5643684,"常諄三合 平常倫"
䍧,5643685,"精唐一開 平則郎"
鶊,5643686,"見庚二開 平古行"
䍨,5643687,"滂桓一合 入普活"
鶋,5643688,"見魚三開 平九魚"
𦍙,5643689,"邪陽三開 平似羊"
鶌,5643690,"見文三合 入九勿"
羕,5643691,"以陽三開 去餘亮"
䳝,5643692,"滂侯一開 上普后"
羚,5643693,"來青四開 平郎丁"
䳟,5643694,"明庚三開 平武兵"
羛,5643695,"曉支三開 平許羈-重鈕"
䳢,5643696,"群之三開 平渠之"
羜,5643697,"澄魚三開 上直吕"
䳤,5643698,"幫仙三開 入并列"
羝,5643699,"端齊四開 平都奚"
𪁾,5643700,"影豪一開 上烏晧"
羞,5643701,"心尤三開 平息流"
𪂅,5643702,"章支三開 平章移"
䍫,5643703,"定歌一開 平徒河"
𪂈,5643704,"以鹽三開 平余廉"
䍬,5643705,"滂耕二開 平普耕"
𪂉,5643706,"云蒸三合 入雨逼"
𦍧,5643707,"清支三開 平此移"
𪂌,5643708,"透覃一開 入他合"
𦍩,5643709,"見模一開 上公戸"
𦍶,5643711,"以尤三開 上與久"
鶖,5643712,"清尤三開 平七由"
羠,5643713,"以脂三開 平以脂"
鶘,5643714,"匣模一開 平戸吳"
羡,5643715,"邪仙三開 去似面"
鶙,5643716,"定齊四開 平杜奚"
䍮,5643717,"澄宵三開 上治小-重鈕"
鶚,5643718,"疑唐一開 入五各"
𦍹,5643719,"以陽三開 平與章"
鶛,5643720,"見皆二開 平古諧"
𦍻,5643721,"定東一開 平徒紅"
鶜,5643722,"明肴二開 平莫交"
群,5643723,"群文三合 平渠云"
鶝,5643724,"幫東三開 入方六"
羥,5643725,"溪山二開 平苦閑"
鶞,5643726,"徹諄三合 平丑倫"
羨,5643727,"以脂三開 平以脂"
鶟,5643728,"定魂一合 入陀骨"
義,5643729,"疑支三開 去宜寄-重鈕"
鶠,5643730,"影元三開 上於幰"
䍱,5643731,"邪魚三開 平似魚"
鶡,5643732,"匣寒一開 入胡葛"
羫,5643734,"溪江二開 平苦江"
鶢,5643735,"云元三合 平雨元"
䍲,5643736,"娘佳二開 平妳佳"
鶤,5643737,"見魂一合 平古渾"
䍴,5643738,"影支三合 上於詭-重鈕"
鶥,5643739,"明脂三開 平武悲-重鈕"
䍶,5643740,"端東一開 平德紅"
鶧,5643741,"影庚三開 平於驚"
羬,5643742,"群鹽三開 平巨淹-重鈕"
鶨,5643743,"定魂一合 去徒困"
羭,5643744,"以虞三合 平羊朱"
鶩,5643745,"明虞三合 去亡遇"
羯,5643746,"見元三開 入居謁"
鶪,5643747,"見青四合 入古闃"
𦎣,5643748,"影齊四開 平烏奚"
䳦,5643749,"曉元三合 平況袁"
𦎦,5643750,"明虞三合 去亡遇"
䳩,5643751,"影宵三開 平於霄"
𦎧,5643752,"常諄三合 平常倫"
䳫,5643753,"群脂三合 平渠隹"
羱,5643754,"疑元三合 平愚袁"
羲,5643755,"曉支三開 平許羈-重鈕"
䳯,5643756,"澄鍾三開 平直容"
䍸,5643757,"幫唐一合 入補各"
𪂸,5643758,"心東三開 入息逐"
𪂽,5643759,"並魂一合 平蒲奔"
䍺,5643760,"匣刪二合 平戸關"
𦎷,5643761,"精眞三開 去即刃"
𪃃,5643763,"並東三開 入房六"
𦎸,5643764,"精支三開 去子智"
𪃄,5643765,"心咍一開 平蘇來"
𦎹,5643766,"來侯一開 平落侯"
羳,5643767,"並元三合 平附袁"
𪃈,5643768,"見山二開 入古黠"
𪃍,5643769,"疑虞三合 平虞俱"
羴,5643770,"曉山二開 平許閒"
羵,5643771,"並文三合 平符分"
𪃓,5643772,"並尤三開 上房久"
䍻,5643773,"邪仙三合 去辝戀"
𪃦,5643774,"明宵三開 平彌遙"
䍼,5643775,"精覃一開 平作含"
𪃯,5643776,"明眞三開 平武巾-重鈕"
𦏆,5643777,"定東一開 平徒紅"
𪃹,5643778,"精清三開 入資昔"
𦏇,5643779,"以尤三開 上與久"
鶬,5643780,"清唐一開 平七岡"
鶭,5643781,"滂陽三合 上妃兩"
𦏊,5643782,"匣桓一合 平胡官"
羶,5643783,"書仙三開 平式連"
鶯,5643784,"影耕二開 平烏莖"
羷,5643785,"來鹽三開 上良冉"
鶱,5643786,"曉元三開 平虚言"
鶴,5643787,"匣唐一開 入下各"
羸,5643788,"來支三合 平力爲"
鶵,5643789,"崇虞三合 平仕于"
羹,5643790,"見庚二開 平古行"
鶶,5643791,"定唐一開 平徒郎"
𦏖,5643792,"匣刪二合 平戸關"
鶷,5643793,"匣刪二開 入胡瞎"
羺,5643794,"泥侯一開 平奴鉤"
鶹,5643795,"來尤三開 平力求"
羻,5643796,"溪陽三開 去丘亮"
鶻,5643797,"見魂一合 入古忽"
羼,5643798,"初山二開 上初限"
鶼,5643799,"見添四開 平古甜"
䍽,5643800,"來青四開 入郎擊"
鶾,5643801,"匣寒一開 平胡安"
𦏰,5643802,"來青四開 平郎丁"
鶿,5643803,"從之三開 平疾之"
羽,5643804,"云虞三合 上王矩"
鷀,5643805,"精之三開 平子之"
羾,5643806,"見東一開 去古送"
鷁,5643807,"疑青四開 入五歷"
羿,5643808,"疑齊四開 去五計"
鷂,5643809,"以宵三開 平餘昭"
𦏴,5643810,"云虞三合 平羽俱"
鷃,5643811,"影刪二開 去烏澗"
𦏵,5643812,"以蒸三開 入與職"
鷄,5643813,"見齊四開 平古奚"
𦏺,5643814,"匣東一開 平戸公"
鷅,5643815,"來眞三開 入力質"
鷇,5643817,"溪侯一開 去苦候"
翁,5643818,"影東一開 平烏紅"
鷈,5643819,"透齊四開 平土雞"
翃,5643820,"匣耕二合 平戸萌"
鷌,5643821,"明麻二開 上莫下"
翄,5643822,"群支三開 平巨支"
鷏,5643823,"定先四開 平徒年"
翅,5643824,"書支三開 去施智"
䳲,5643825,"章眞三開 去章刃"
䍿,5643826,"匣唐一合 平胡光"
䳳,5643827,"心諄三合 入辛聿"
𦐃,5643828,"泥覃一開 上奴感"
䳴,5643829,"定談一開 入徒盍"
𦐄,5643830,"匣唐一開 平胡郎"
𪃾,5643831,"以鍾三開 平餘封"
𦐇,5643832,"透談一開 入吐盍"
𪄀,5643833,"並桓一合 平薄官"
𦐈,5643834,"滂文三合 平撫文"
𪄆,5643835,"滂齊四開 平匹迷"
𦐉,5643836,"昌之三開 平赤之"
𪄉,5643837,"影鍾三開 平於容"
𦐊,5643838,"書支三開 去施智"
𪄛,5643839,"心蒸三開 入相即"
𦐋,5643840,"曉仙三合 入許劣-重鈕"
鷐,5643841,"常眞三開 平植鄰"
翇,5643842,"幫文三合 入分勿"
鷒,5643843,"定桓一合 平度官"
翈,5643844,"匣銜二開 入胡甲"
鷓,5643845,"章麻三開 去之夜"
翉,5643846,"滂魂一合 上普本"
鷔,5643847,"疑豪一開 平五勞"
翊,5643848,"以蒸三開 入與職"
鷕,5643849,"以宵三開 上以沼"
翌,5643850,"以蒸三開 入與職"
鷖,5643851,"影齊四開 平烏奚"
翍,5643852,"滂支三開 平敷羈-重鈕"
鷗,5643853,"影侯一開 平烏侯"
翎,5643854,"來青四開 平郎丁"
鷘,5643855,"徹蒸三開 入恥力"
翏,5643856,"來蕭四開 平落蕭"
鷙,5643857,"章脂三開 去脂利"
翐,5643858,"澄眞三開 入直一-重鈕"
鷚,5643859,"明尤三開 平莫浮"
翑,5643860,"群虞三合 平其俱"
鷜,5643861,"來虞三合 平力朱"
習,5643862,"邪侵三開 入似入"
鷝,5643863,"滂眞三開 入譬吉"
䎀,5643864,"曉元三合 入許月"
鷞,5643865,"生陽三開 平色莊"
䎂,5643866,"幫豪一開 上博抱"
鷟,5643867,"崇江二開 入士角"
䎃,5643868,"日鹽三開 上而琰"
鵪,5643869,"影覃一開 平烏含"
𦐛,5643871,"見虞三合 上俱雨"
䳻,5643872,"從談一開 平昨甘"
翓,5643873,"匣先四開 入胡結"
𪄭,5643874,"清眞三開 入親吉"
翔,5643875,"邪陽三開 平似羊"
𪄮,5643876,"匣模一開 上侯古"
翕,5643877,"曉侵三開 入許及-重鈕"
𪄱,5643878,"知庚二開 入陟格"
翖,5643879,"曉侵三開 入許及-重鈕"
𪄲,5643880,"書陽三開 平式羊"
䎈,5643881,"以祭三開 去餘制"
𪄶,5643882,"邪侵三開 入似入"
䎉,5643883,"曉眞三合 入許聿"
𪄸,5643884,"精青四開 入則歷"
𦐦,5643885,"滂唐一合 入匹各"
𪄹,5643886,"常陽三開 平市羊"
𪄻,5643887,"書鍾三開 平書容"
𦐧,5643888,"疑齊四開 去五計"
𪅂,5643889,"章陽三開 平諸良"
翛,5643890,"心蕭四開 平蘇彫"
𪅃,5643891,"滂宵三開 平撫招"
翜,5643892,"生侵三開 入色立-重鈕"
𪅄,5643893,"心魂一合 入蘇骨"
䎌,5643894,"初東三開 入初六"
𪅆,5643895,"來支三開 平呂支"
䎎,5643896,"娘凡三合 入女法"
𦐹,5643897,"生臻三開 平所臻"
𪅟,5643898,"以鍾三開 平餘封"
𪅮,5643899,"明眞三開 入美畢-重鈕"
𦐺,5643900,"心蕭四開 平蘇彫"
鷡,5643901,"明虞三合 平武夫"
翟,5643902,"澄庚二開 入瑒伯"
鷢,5643903,"群元三合 入其月"
翠,5643904,"清脂三合 去七醉"
翡,5643905,"並微三合 去扶沸"
鷣,5643906,"以侵三開 平餘針"
翢,5643907,"透豪一開 平土刀"
鷤,5643908,"定齊四開 平杜奚"
翣,5643909,"生銜二開 入所甲"
鷦,5643910,"精宵三開 平即消"
䎑,5643911,"來東一開 入盧谷"
鷧,5643912,"影脂三開 去乙兾-重鈕"
䎒,5643913,"莊刪二開 上側板"
鷨,5643914,"匣麻二合 平戸花"
𦑇,5643915,"透覃一開 入他合"
鷩,5643916,"幫祭三開 去必袂"
𦑌,5643917,"曉耕二合 入呼麥"
鷫,5643918,"心東三開 入息逐"
𦑍,5643919,"曉蒸三合 入況逼"
鷭,5643920,"並元三合 平附袁"
鷮,5643921,"見宵三開 平舉喬-重鈕"
𦑎,5643922,"影嚴三開 去於劔"
鷯,5643924,"來蕭四開 平落蕭"
翦,5643925,"精仙三開 上即淺"
鷰,5643926,"影先四開 去於甸"
翧,5643927,"曉元三合 平況袁"
鷱,5643928,"見豪一開 平古勞"
翨,5643929,"書支三開 去施智"
鷲,5643930,"從尤三開 去疾僦"
鷴,5643931,"匣山二開 平戸閒"
翩,5643932,"滂仙三開 平芳連"
翪,5643933,"精東一開 平子紅"
鷵,5643934,"定模一開 平同都"
翫,5643935,"疑桓一合 去五換"
鷶,5643936,"明佳二開 上莫蟹"
翬,5643937,"曉微三合 平許歸"
鷷,5643938,"精諄三合 平將倫"
翭,5643939,"匣侯一開 平戸鉤"
鷸,5643940,"以諄三合 入餘律"
𦑜,5643941,"見耕二開 入古核"
鷺,5643942,"來模一開 去洛故"
𦑟,5643943,"曉耕二合 平呼宏"
䳾,5643944,"端登一開 平都滕"
𦑡,5643945,"常支三開 平是支"
䴀,5643946,"定東一開 平徒紅"
𦑣,5643947,"徹凡三合 入丑法"
䴁,5643948,"疑虞三合 平虞俱"
翮,5643949,"匣耕二開 入下革"
䴃,5643950,"娘肴二開 平女交"
翯,5643951,"匣冬一開 入胡沃"
䴅,5643952,"並文三合 平符分"
翰,5643953,"匣寒一開 平胡安"
䴆,5643954,"滂東一開 入普木"
䎔,5643955,"滂虞三合 平芳無"
𪅲,5643956,"曉侵三開 入許及-重鈕"
𪅶,5643957,"昌陽三開 上昌兩"
䎕,5643958,"曉庚二合 平虎橫"
𦑲,5643959,"定談一開 入徒盍"
𪅺,5643960,"曉侯一開 平呼侯"
𦑹,5643961,"並虞三合 平防無"
𪅼,5643962,"來青四開 入郎擊"
翲,5643963,"滂宵三開 平撫招"
𪅾,5643964,"溪之三開 平去其"
翳,5643965,"影齊四開 平烏奚"
𪆁,5643966,"心支三開 平息移"
翴,5643967,"來仙三開 平力延"
𪆃,5643968,"定桓一合 平度官"
翵,5643969,"群虞三合 平其俱"
𪆇,5643970,"澄尤三開 平直由"
翼,5643971,"以蒸三開 入與職"
𪆫,5643972,"群魚三開 平強魚"
𦒆,5643973,"來覃一開 入盧合"
鷹,5643974,"影蒸三開 平於陵"
翷,5643975,"來眞三開 平力珍"
鷽,5643976,"影江二開 入於角"
鷾,5643978,"影之三開 去於記"
翺,5643979,"疑豪一開 平五勞"
鷿,5643980,"並青四開 入扶歷"
翻,5643981,"滂元三合 平孚袁"
鸀,5643982,"章鍾三開 入之欲"
䎖,5643983,"精登一開 平作滕"
鸁,5643984,"來戈一合 平落戈"
䎗,5643985,"群宵三開 平渠遙"
鸂,5643986,"溪齊四開 平苦奚"
鸄,5643987,"見蕭四開 去古弔"
䎘,5643988,"生東三開 入所六"
鸅,5643989,"澄庚二開 入瑒伯"
𦒎,5643990,"匣齊四合 去胡桂"
鸆,5643991,"疑虞三合 平虞俱"
𦒓,5643992,"群宵三開 平巨嬌-重鈕"
鸇,5643993,"章仙三開 平諸延"
𦒔,5643994,"以諄三合 入餘律"
鸈,5643995,"疑嚴三開 入魚怯"
翽,5643996,"曉泰一合 去呼會"
鸉,5643997,"以陽三開 平與章"
翾,5643998,"曉仙三合 平許緣"
䴇,5643999,"來青四開 平郎丁"
𦒜,5644000,"曉仙三開 平許延"
䴊,5644001,"疑支三開 平魚羈-重鈕"
翿,5644002,"定豪一開 平徒刀"
𪆯,5644003,"娘江二開 平女江"
耀,5644004,"以宵三開 去弋照"
䎙,5644005,"滂眞三開 平匹賓"
𪆰,5644006,"影刪二開 入乙鎋"
𦒦,5644007,"來談一開 入盧盍"
𪆱,5644008,"來尤三開 平力求"
𦒧,5644009,"曉庚二合 入虎伯"
𪆶,5644010,"清寒一開 去蒼案"
老,5644011,"來豪一開 上盧晧"
𪆷,5644012,"崇魚三開 平士魚"
考,5644013,"溪豪一開 上苦浩"
𪆻,5644014,"端談一開 上都敢"
耄,5644015,"明豪一開 去莫報"
𪇆,5644016,"定東一開 入徒谷"
者,5644017,"章麻三開 上章也"
鸋,5644018,"泥青四開 平奴丁"
耆,5644019,"群脂三開 平渠脂"
鸌,5644020,"影唐一合 入烏郭"
𦒸,5644021,"常虞三合 去常句"
鸍,5644022,"書支三開 平式支"
耇,5644023,"見侯一開 上古厚"
鸎,5644024,"影耕二開 平烏莖"
𦒻,5644025,"端添四開 上多忝"
鸏,5644026,"明東一開 平莫紅"
耋,5644027,"定先四開 入徒結"
鸐,5644028,"澄江二開 入直角"
𦓀,5644029,"群脂三開 平渠脂"
鸑,5644030,"疑江二開 入五角"
而,5644031,"日之三開 平如之"
鸒,5644032,"以魚三開 平以諸"
耎,5644033,"日仙三合 上而兖"
𪇖,5644034,"來談一開 平魯甘"
耏,5644035,"日之三開 平如之"
𪇗,5644036,"見東一開 入古禄"
耐,5644037,"泥咍一開 去奴代"
𪇘,5644038,"澄尤三開 平直由"
耑,5644039,"端桓一合 平多官"
𪇠,5644040,"泥寒一開 平那干"
䎠,5644041,"日之三開 平如之"
鸓,5644042,"來脂三合 平力追"
𦓒,5644043,"日之三開 平如之"
𪇭,5644044,"清泰一開 去倉大"
𦓝,5644045,"章支三合 上之累"
𪇰,5644046,"並豪一開 去薄報"
耒,5644047,"來脂三合 上力軌"
𪇱,5644048,"來唐一開 入盧各"
𦓤,5644049,"來仙三合 入力輟"
𪇲,5644050,"精仙三合 入姊劣"
耔,5644051,"精之三開 上即里"
𪇴,5644052,"明先四開 入莫結"
𦓨,5644053,"邪之三開 上詳里"
𪇹,5644054,"來覃一開 入盧合"
耕,5644055,"見耕二開 平古莖"
𪈁,5644056,"章侵三開 平職深"
耖,5644057,"初肴二開 去初敎"
鸕,5644058,"來模一開 平落胡"
耘,5644059,"云文三合 平王分"
鸗,5644060,"來東一開 平盧紅"
耚,5644061,"滂支三開 平敷羈-重鈕"
𪈓,5644062,"見東三開 入居六"
耜,5644063,"邪之三開 上詳里"
鸘,5644064,"生陽三開 平色莊"
耠,5644065,"匣覃一開 入侯閤"
鸙,5644066,"以陽三開 入以灼"
𦓯,5644067,"見齊四合 平古攜"
鸚,5644068,"影耕二開 平烏莖"
耡,5644069,"崇魚三開 平士魚"
𪈜,5644070,"來虞三合 上力主"
䎤,5644071,"群鍾三開 入渠玉"
𪈟,5644072,"見刪二開 入古鎋"
𦓴,5644073,"生肴二開 去所敎"
鸛,5644074,"見桓一合 去古玩"
耣,5644075,"來諄三合 上力準"
鸜,5644076,"群虞三合 平其俱"
耤,5644077,"從清三開 入秦昔"
𪈩,5644078,"曉桓一合 平呼官"
䎦,5644079,"以鹽三開 上以冉"
鸝,5644080,"來支三開 平呂支"
䎧,5644081,"並江二開 上步項"
鸞,5644082,"來桓一合 平落官"
䎨,5644083,"影嚴三開 入於業"
𪈮,5644084,"明刪二開 平莫還"
䎩,5644085,"莊之三開 平側持"
𪈴,5644086,"見陽三合 入居縛"
䎪,5644087,"泥登一開 入奴勒"
𪈻,5644088,"群仙三合 平巨員-重鈕"
𦓷,5644089,"云文三合 平王分"
䴑,5644090,"定添四開 入徒協"
𦓾,5644091,"來諄三合 上力準"
𪈿,5644092,"明魂一合 平莫奔"
耦,5644093,"疑侯一開 上五口"
鹵,5644094,"來模一開 上郎古"
䎫,5644095,"初江二開 平楚江"
䴚,5644096,"見唐一開 上各朗"
鹷,5644097,"來青四開 平郎丁"
𦔅,5644098,"定魂一合 入陀骨"
𪉜,5644099,"知咸二開 平竹咸"
耨,5644100,"泥侯一開 去奴豆"
䴛,5644101,"心宵三開 平相邀"
耩,5644102,"見江二開 上古項"
𪉦,5644103,"見談一開 去古蹔"
𦔎,5644104,"初蒸三開 入初力"
𦔐,5644105,"云文三合 平王分"
𪉧,5644106,"透談一開 去吐濫"
耫,5644107,"崇刪二開 入査鎋"
鹹,5644108,"匣咸二開 平胡讒"
耬,5644109,"來侯一開 平落侯"
𪉮,5644110,"清侯一開 去倉奏"
䎮,5644111,"透齊四開 去他計"
𪉯,5644112,"溪覃一開 去苦紺"
䎯,5644113,"曉寒一開 去呼旰"
𪉱,5644114,"並先四開 上薄泫"
𦔔,5644115,"明桓一合 平母官"
鹺,5644116,"從歌一開 平昨何"
䎰,5644117,"從唐一開 入在各"
鹻,5644118,"見咸二開 上古斬"
䴜,5644119,"影皆二合 平乙皆"
𦔜,5644120,"以蒸三開 入與職"
𪉸,5644121,"影魂一合 平烏渾"
𦔥,5644122,"以清三開 入羊益"
䴝,5644123,"初夬二合 去楚夬"
耰,5644124,"影尤三開 平於求"
𪉿,5644125,"溪談一開 去苦濫"
𦔩,5644126,"幫宵三開 平甫嬌-重鈕"
鹼,5644127,"清鹽三開 平七廉"
𦔫,5644128,"昌蒸三開 入昌力"
鹽,5644129,"以鹽三開 平余廉"
耳,5644130,"日之三開 上而止"
𪊆,5644131,"從齊四開 去在詣"
耴,5644132,"疑眞三開 入魚乙-重鈕"
𪊇,5644133,"透談一開 去吐濫"
耵,5644134,"端青四開 上都挺"
𪊉,5644135,"匣皆二合 平戸乖"
𦔯,5644136,"生麻二開 去所嫁"
鹿,5644138,"來東一開 入盧谷"
耶,5644139,"以麻三開 平以遮"
麀,5644140,"影尤三開 平於求"
耷,5644141,"端談一開 入都榼"
麁,5644142,"清模一開 平倉胡"
耹,5644143,"群侵三開 平巨金-重鈕"
麂,5644144,"見脂三開 上居履"
耺,5644146,"云文三合 平王分"
䴟,5644147,"匣桓一合 平胡官"
耽,5644148,"端覃一開 平丁含"
𪊍,5644149,"邪之三開 上詳里"
耾,5644150,"匣耕二合 平戸萌"
麃,5644151,"並肴二開 平薄交"
耿,5644152,"見耕二開 上古幸"
䴠,5644153,"影豪一開 上烏晧"
䎳,5644154,"疑刪二合 入五刮"
𪊑,5644156,"見先四開 平古賢"
𦔼,5644157,"心添四開 入蘇協"
麆,5644159,"從模一開 上徂古"
𦔾,5644160,"並虞三合 平防無"
麇,5644161,"見眞三合 平居筠-重鈕"
麈,5644162,"章虞三合 上之庾"
䴤,5644163,"生庚二開 平所庚"
䴥,5644164,"見麻二開 平古牙"
麉,5644165,"見先四開 平古賢"
麊,5644166,"明支三開 平武移"
麋,5644167,"明脂三開 平武悲-重鈕"
𪊧,5644168,"見齊四合 平古攜"
𪊨,5644169,"見脂三開 上居履"
麌,5644170,"疑模一開 平五乎"
麎,5644171,"常眞三開 平植鄰"
麏,5644172,"見眞三合 平居筠-重鈕"
麐,5644173,"來眞三開 平力珍"
䴦,5644174,"疑眞三開 平語巾-重鈕"
麑,5644175,"疑齊四開 平五稽"
麒,5644176,"群之三開 平渠之"
麓,5644177,"來東一開 入盧谷"
麔,5644178,"群尤三開 上其九"
麕,5644179,"見眞三合 平居筠-重鈕"
麖,5644180,"見庚三開 平舉卿"
